dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,21,94.0778,91.1513,5.9222,0
real_suzuki_miyaura,gp_ucb,22,92.6924,81.264,7.3076,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,22,92.6924,81.264,7.3076,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,22,92.6924,80.8915,7.3076,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,22,95.6509,87.9879,4.3491,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,22,95.6509,87.9879,4.3491,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,22,95.6509,87.9879,4.3491,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,22,87.9109,82.2859,12.0891,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,22,87.9109,82.2859,12.0891,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,22,92.0669,81.1942,7.9331,0
real_suzuki_miyaura,gp_ucb,23,96.9708,96.3357,3.0292,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,23,96.9708,96.3357,3.0292,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,23,96.1446,95.8102,3.8554,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,23,96.1446,95.8102,3.8554,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,23,96.1446,95.8102,3.8554,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,23,97.8329,95.6445,2.1671,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,23,96.1446,95.3451,3.8554,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,23,96.1446,95.3451,3.8554,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,23,96.4196,95.6309,3.5804,0
real_suzuki_miyaura,gp_ucb,24,95.2867,95.0279,4.7133,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,24,92.6982,92.283,7.3018,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,24,92.6982,92.283,7.3018,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,24,92.6982,92.283,7.3018,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,24,94.4626,92.6359,5.5374,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,24,94.4626,92.6359,5.5374,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,24,94.4626,92.6359,5.5374,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,24,94.4626,93.2794,5.5374,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,24,94.4626,93.2794,5.5374,0
real_suzuki_miyaura,gp_ucb,25,100.0,100.0,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,25,100.0,100.0,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,25,100.0,100.0,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,25,100.0,100.0,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,25,100.0,100.0,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,25,100.0,100.0,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,25,100.0,100.0,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,25,100.0,100.0,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,25,100.0,100.0,0.0,1
real_suzuki_miyaura,gp_ucb,26,92.4342,87.6877,7.5658,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,26,92.4342,86.5172,7.5658,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,26,92.4342,86.8858,7.5658,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,26,96.2966,90.4283,3.7034,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,26,96.2966,90.4283,3.7034,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,26,96.2966,88.5365,3.7034,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,26,96.2966,88.5365,3.7034,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,26,93.7818,89.3858,6.2182,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,26,94.1468,82.5351,5.8532,0
real_suzuki_miyaura,gp_ucb,27,98.6922,87.2779,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,27,98.6922,87.2779,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,27,98.6922,87.2779,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,27,94.6976,85.2068,5.3024,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,27,98.6922,86.0057,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,27,98.6922,86.0057,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,27,98.6922,85.1223,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,27,98.6922,84.4862,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,27,98.6922,84.4862,1.3078,1
real_suzuki_miyaura,gp_ucb,28,84.6337,73.8915,15.3663,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,28,84.6337,73.8915,15.3663,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,28,84.6337,73.6841,15.3663,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,28,84.6337,73.6841,15.3663,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,28,84.6337,73.6841,15.3663,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,28,84.6337,73.6841,15.3663,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,28,84.6337,73.6841,15.3663,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,28,84.6337,73.6841,15.3663,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,28,84.6337,73.6841,15.3663,0
real_suzuki_miyaura,gp_ucb,29,100.0,86.9532,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,29,100.0,86.9532,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,29,100.0,93.1018,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,29,100.0,90.2829,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,29,100.0,90.2829,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,29,100.0,90.2829,0.0,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,29,78.7806,66.1469,21.2194,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,29,92.2488,77.0819,7.7512,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,29,87.814,75.453,12.186,0
real_suzuki_miyaura,gp_ucb,30,94.8302,93.5919,5.1698,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,30,94.8302,93.5919,5.1698,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,30,94.8302,93.5919,5.1698,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,30,94.8302,93.4175,5.1698,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,30,94.8302,93.4175,5.1698,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,30,94.8302,93.4175,5.1698,0
