dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_chemlex_acidamine,public_incumbent,43,7.24,1.448,92.76,0
real_chemlex_acidamine,mixed_kernel_gp_ucb,43,100.0,22.6,0.0,0
real_chemlex_acidamine,mixed_kernel_gp_ei,43,100.0,22.6,0.0,0
real_chemlex_acidamine,knn_ucb,43,0.0,0.0,100.0,0
real_chemlex_acidamine,random,44,68.98,68.98,31.02,0
real_chemlex_acidamine,public_incumbent,44,100.0,89.568,0.0,0
real_chemlex_acidamine,mixed_kernel_gp_ucb,44,86.96,85.162,13.04,0
real_chemlex_acidamine,mixed_kernel_gp_ei,44,86.96,85.162,13.04,0
real_chemlex_acidamine,knn_ucb,44,95.14,85.98,4.86,0
real_chemlex_acidamine,random,45,91.39,91.39,8.61,0
real_chemlex_acidamine,public_incumbent,45,94.45,78.237,5.55,0
real_chemlex_acidamine,mixed_kernel_gp_ucb,45,100.0,91.546,0.0,0
real_chemlex_acidamine,mixed_kernel_gp_ei,45,100.0,85.91,0.0,0
real_chemlex_acidamine,knn_ucb,45,100.0,84.4,0.0,0
real_chemlex_acidamine,random,46,93.94,74.935,6.06,0
real_chemlex_acidamine,public_incumbent,46,97.66,93.081,2.34,0
real_chemlex_acidamine,mixed_kernel_gp_ucb,46,94.42,84.109,5.58,0
real_chemlex_acidamine,mixed_kernel_gp_ei,46,96.01,85.82,3.99,0
real_chemlex_acidamine,knn_ucb,46,84.93,84.498,15.07,0
real_chemlex_acidamine,random,47,84.08,84.08,15.92,0
real_chemlex_acidamine,public_incumbent,47,91.25,89.864,8.75,0
real_chemlex_acidamine,mixed_kernel_gp_ucb,47,84.71,84.458,15.29,0
real_chemlex_acidamine,mixed_kernel_gp_ei,47,84.71,84.458,15.29,0
real_chemlex_acidamine,knn_ucb,47,93.43,88.858,6.57,0
real_chemlex_acidamine,random,48,76.53,76.53,23.47,0
real_chemlex_acidamine,public_incumbent,48,96.49,92.293,3.51,0
real_chemlex_acidamine,mixed_kernel_gp_ucb,48,89.23,84.427,10.77,0
real_chemlex_acidamine,mixed_kernel_gp_ei,48,89.23,84.092,10.77,0
real_chemlex_acidamine,knn_ucb,48,100.0,100.0,0.0,0
real_chemlex_acidamine,random,49,88.0,84.908,12.0,0
real_chemlex_acidamine,public_incumbent,49,73.96,73.96,26.04,0
real_chemlex_acidamine,mixed_kernel_gp_ucb,49,72.41,69.107,27.59,0
real_chemlex_acidamine,mixed_kernel_gp_ei,49,72.41,69.239,27.59,0
real_chemlex_acidamine,knn_ucb,49,92.11,78.527,7.89,0
