dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_chemlex_acidamine,incumbent,17,92.44,80.386,7.56,0,0,0,0,0,0,0,0,96,0.4461,0.5,0
real_chemlex_acidamine,transfer_gate_v1,17,72.35,72.35,27.65,0,6,0,0,7,57267,0,0,96,0.4461,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,17,92.44,80.386,7.56,0,0,0,0,0,0,0,0,96,0.4461,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,17,72.35,72.35,27.65,0,6,0,0,7,57267,0,0,96,0.4461,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,17,92.44,80.386,7.56,0,0,0,0,0,0,0,0,96,0.4461,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,17,72.35,72.35,27.65,0,6,0,0,7,57267,0,0,96,0.4461,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,17,92.44,80.386,7.56,0,0,0,0,0,0,0,0,96,0.4461,0.5,0
real_chemlex_acidamine,incumbent,18,88.18,74.622,11.82,0,0,0,0,0,0,0,0,96,0.4914,0.5,0
real_chemlex_acidamine,transfer_gate_v1,18,88.18,75.205,11.82,0,2,0,0,7,28386,0,0,96,0.4914,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,18,88.18,74.622,11.82,0,0,0,0,0,0,0,0,96,0.4914,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,18,88.18,75.205,11.82,0,2,0,0,7,28386,0,0,96,0.4914,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,18,88.18,74.622,11.82,0,0,0,0,0,0,0,0,96,0.4914,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,18,88.18,75.205,11.82,0,2,0,0,7,28386,0,0,96,0.4914,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,18,88.18,74.622,11.82,0,0,0,0,0,0,0,0,96,0.4914,0.5,0
real_chemlex_acidamine,incumbent,19,94.23,42.345,5.77,0,0,0,0,0,0,0,0,96,0.5504,0.5,0
real_chemlex_acidamine,transfer_gate_v1,19,94.23,42.345,5.77,0,0,0,0,0,0,0,0,96,0.5504,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,19,94.23,42.345,5.77,0,0,0,0,0,0,0,0,96,0.5504,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,19,94.23,42.345,5.77,0,0,0,0,0,0,0,0,96,0.5504,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,19,94.23,42.345,5.77,0,0,0,0,0,0,0,0,96,0.5504,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,19,94.23,42.345,5.77,0,0,0,0,0,0,0,0,96,0.5504,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,19,94.23,42.345,5.77,0,0,0,0,0,0,0,0,96,0.5504,0.5,0
real_chemlex_acidamine,incumbent,20,5.73,5.73,94.27,0,0,0,0,0,0,0,0,96,0.4612,0.5,0
real_chemlex_acidamine,transfer_gate_v1,20,5.73,5.73,94.27,0,0,0,0,0,0,0,0,96,0.4612,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,20,5.73,5.73,94.27,0,0,0,0,0,0,0,0,96,0.4612,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,20,5.73,5.73,94.27,0,0,0,0,0,0,0,0,96,0.4612,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,20,5.73,5.73,94.27,0,0,0,0,0,0,0,0,96,0.4612,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,20,5.73,5.73,94.27,0,0,0,0,0,0,0,0,96,0.4612,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,20,5.73,5.73,94.27,0,0,0,0,0,0,0,0,96,0.4612,0.5,0
real_chemlex_acidamine,incumbent,21,51.5,45.324,48.5,0,0,0,0,0,0,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_gate_v1,21,64.88,49.338,35.12,0,4,3,0,6,255,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,21,51.5,45.324,48.5,0,0,0,0,0,0,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,21,64.88,49.338,35.12,0,4,3,0,6,255,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,21,51.5,45.324,48.5,0,0,0,0,0,0,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,21,64.88,49.338,35.12,0,4,3,0,6,255,0,0,96,0.483,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,21,51.5,45.324,48.5,0,0,0,0,0,0,0,0,96,0.483,0.5,0
