dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66017,79.1231,47.7242,20.5223,1,calibration,
real_matbench_dielectric,gp_ucb,66017,45.6198,44.4613,54.0256,0,calibration,
real_matbench_dielectric,llm_transfer_router,66017,79.1231,50.235,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66017,79.1231,50.235,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66017,45.6198,43.556,54.0256,0,calibration,
real_matbench_dielectric,source_warmstart_only,66017,79.1231,50.235,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66017,47.6419,44.9727,52.0035,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66018,61.1299,52.8373,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66018,57.2276,47.5583,42.4178,0,calibration,
real_matbench_dielectric,gp_ucb,66018,41.3003,38.017,58.3451,0,calibration,
real_matbench_dielectric,llm_transfer_router,66018,61.1299,52.8373,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66018,61.1299,52.8373,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66018,59.5114,44.8737,40.134,0,calibration,
real_matbench_dielectric,source_warmstart_only,66018,61.1299,52.8373,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66018,40.0127,36.5823,59.6327,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66019,79.1231,60.1856,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66019,48.7857,44.3456,50.8597,0,calibration,
real_matbench_dielectric,gp_ucb,66019,46.403,44.8093,53.2424,0,calibration,
real_matbench_dielectric,llm_transfer_router,66019,79.1231,60.1856,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66019,79.1231,60.1856,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66019,46.403,44.8093,53.2424,0,calibration,
real_matbench_dielectric,source_warmstart_only,66019,79.1231,60.1856,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66019,46.403,44.8093,53.2424,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66020,43.1496,41.9605,56.4958,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66020,48.7857,39.664,50.8597,0,calibration,
real_matbench_dielectric,gp_ucb,66020,46.403,39.7895,53.2424,0,calibration,
real_matbench_dielectric,llm_transfer_router,66020,43.1496,41.9605,56.4958,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66020,43.1496,41.9605,56.4958,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66020,40.7271,37.5766,58.9183,0,calibration,
real_matbench_dielectric,source_warmstart_only,66020,43.1496,41.9605,56.4958,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66020,38.2578,36.1379,61.3876,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66021,43.1496,43.0403,56.4958,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66021,49.2242,46.1527,50.4212,0,calibration,
real_matbench_dielectric,gp_ucb,66021,49.2242,45.1078,50.4212,0,calibration,
real_matbench_dielectric,llm_transfer_router,66021,43.1496,43.0403,56.4958,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66021,43.1496,43.0403,56.4958,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66021,46.403,44.8338,53.2424,0,calibration,
