dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66024,56.4702,50.6389,43.1752,0,calibration,
real_matbench_dielectric,gp_ucb,66024,56.4702,54.2733,43.1752,0,calibration,
real_matbench_dielectric,llm_transfer_router,66024,61.1299,58.5736,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66024,61.1299,58.5736,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66024,56.4702,48.7311,43.1752,0,calibration,
real_matbench_dielectric,source_warmstart_only,66024,61.1299,58.5736,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66024,48.7857,42.9961,50.8597,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66025,79.1231,70.0512,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66025,59.5114,56.0626,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66025,41.3443,39.2209,58.3011,0,calibration,
real_matbench_dielectric,llm_transfer_router,66025,79.1231,70.0512,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66025,79.1231,70.0512,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66025,46.403,40.4299,53.2424,0,calibration,
real_matbench_dielectric,source_warmstart_only,66025,79.1231,70.0512,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66025,59.5114,54.5757,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66026,79.1231,60.2282,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66026,66.6854,57.3423,32.96,0,calibration,
real_matbench_dielectric,gp_ucb,66026,66.6854,57.3423,32.96,0,calibration,
real_matbench_dielectric,llm_transfer_router,66026,79.1231,60.2282,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66026,79.1231,60.2282,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66026,57.1624,52.2146,42.483,0,calibration,
real_matbench_dielectric,source_warmstart_only,66026,79.1231,60.2282,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66026,57.1624,52.2146,42.483,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66027,79.1231,67.0264,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66027,59.5114,54.726,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66027,56.4702,50.2507,43.1752,0,calibration,
real_matbench_dielectric,llm_transfer_router,66027,79.1231,67.0264,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66027,79.1231,67.0264,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66027,42.6988,39.055,56.9466,0,calibration,
real_matbench_dielectric,source_warmstart_only,66027,79.1231,67.0264,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66027,59.5114,53.2392,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66028,61.1299,43.644,38.5155,0,calibration,
