source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97232,3,12,-0.139543,-0.139543,3.145233,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97232,3,12,0.495605,-0.033685,2.510086,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97232,3,12,0.495605,-0.033685,2.510086,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97232,3,12,0.512645,0.077853,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97232,3,12,0.501889,0.288078,2.503802,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97233,3,12,1.267762,1.267762,1.737928,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97233,3,12,1.267762,1.267762,1.737928,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97233,3,12,1.267762,1.267762,1.737928,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97233,3,12,1.267762,1.267762,1.737928,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97233,3,12,1.267762,1.267762,1.737928,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97234,3,12,-0.201673,-0.201673,3.207363,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97234,3,12,0.512645,0.115109,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97234,3,12,-0.201673,-0.201673,3.207363,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97234,3,12,1.827456,1.344185,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97234,3,12,0.966895,0.461121,2.038795,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97235,3,12,3.005691,0.71929,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97235,3,12,0.319015,-0.297174,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97235,3,12,0.319015,-0.351931,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97235,3,12,0.462545,0.462545,2.543146,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97235,3,12,-0.30036,-0.325769,3.30605,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97236,3,12,0.319015,-0.569689,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97236,3,12,0.512645,-0.727286,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97236,3,12,-0.46255,-0.891721,3.468241,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97236,3,12,0.512645,-0.430097,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97236,3,12,0.822773,0.646346,2.182918,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97237,3,12,0.014209,0.014209,2.991481,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97237,3,12,0.319015,-0.576184,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97237,3,12,0.253021,-0.051471,2.752669,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97237,3,12,0.060448,-0.279855,2.945242,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97237,3,12,0.822773,0.516568,2.182918,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97238,3,12,0.319015,0.161885,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97238,3,12,1.41782,0.639361,1.587871,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97238,3,12,0.08332,0.08332,2.922371,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97238,3,12,3.005691,1.442712,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97238,3,12,0.83936,0.625539,2.16633,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97239,3,12,0.087278,0.087278,2.918413,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97239,3,12,0.512645,0.122725,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97239,3,12,0.087278,0.087278,2.918413,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97239,3,12,2.497989,2.297096,0.507702,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97239,3,12,1.14582,0.742701,1.859871,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97240,3,12,1.076574,0.581757,1.929116,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97240,3,12,1.827456,1.155125,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97240,3,12,0.482794,0.482794,2.522897,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97240,3,12,1.827456,1.379235,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97240,3,12,1.355196,1.226651,1.650495,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97241,3,12,-0.57092,-0.816757,3.57661,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97241,3,12,0.512645,-0.208296,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97241,3,12,-0.490884,-0.851644,3.496575,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97241,3,12,1.827456,1.236573,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97241,3,12,0.822773,0.716917,2.182918,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97242,3,12,3.005691,1.525267,0.0,1,1,3500
