source_dataset,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_observations,source_inducing_points,pair_id,split
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71028,2,13,63.75,40.884615,36.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71028,2,13,100.0,93.365385,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71028,2,13,100.0,65.096154,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71029,2,13,28.75,14.682692,71.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71029,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71029,2,13,28.875,18.625,71.125,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71030,2,13,70.0,70.0,30.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71030,2,13,100.0,90.769231,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71030,2,13,100.0,79.586538,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71031,2,13,44.75,41.576923,55.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71031,2,13,100.0,93.557692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71031,2,13,26.875,25.240385,73.125,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71032,2,13,100.0,89.038462,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71032,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71032,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71033,2,13,28.75,17.25,71.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71033,2,13,100.0,92.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71033,2,13,86.125,33.413462,13.875,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71034,2,13,46.25,45.894231,53.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71034,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71034,2,13,100.0,86.625,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71035,2,13,48.5,46.115385,51.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71035,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71035,2,13,33.0,33.0,67.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71036,2,13,49.625,42.826923,50.375,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71036,2,13,100.0,94.673077,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71036,2,13,30.75,30.75,69.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71037,2,13,51.25,14.663462,48.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71037,2,13,100.0,92.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71037,2,13,100.0,77.692308,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71038,2,13,38.25,32.538462,61.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71038,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71038,2,13,27.5,24.884615,72.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71039,2,13,78.875,59.230769,21.125,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71039,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71039,2,13,100.0,85.240385,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71040,2,13,75.0,52.586538,25.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71040,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71040,2,13,68.75,65.5,31.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71041,2,13,26.875,26.355769,73.125,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71041,2,13,100.0,94.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71041,2,13,40.75,32.846154,59.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71042,2,13,100.0,53.846154,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71042,2,13,100.0,92.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71042,2,13,100.0,50.625,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71043,2,13,40.75,25.480769,59.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71043,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71043,2,13,40.25,25.076923,59.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71044,2,13,47.625,43.019231,52.375,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71044,2,13,100.0,94.471154,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71044,2,13,28.75,28.75,71.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71045,2,13,42.5,35.576923,57.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71045,2,13,100.0,94.125,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71045,2,13,42.5,39.596154,57.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71046,2,13,26.875,26.394231,73.125,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71046,2,13,100.0,93.894231,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71046,2,13,27.5,26.038462,72.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71047,2,13,91.25,65.538462,8.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71047,2,13,100.0,95.125,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71047,2,13,36.625,36.625,63.375,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71048,2,13,100.0,51.951923,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71048,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71048,2,13,100.0,47.903846,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71049,2,13,63.75,58.240385,36.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71049,2,13,100.0,92.951923,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71049,2,13,44.75,36.384615,55.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71050,2,13,46.75,42.019231,53.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71050,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71050,2,13,35.25,35.25,64.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71051,2,13,40.75,39.278846,59.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71051,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71051,2,13,100.0,61.317308,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71052,2,13,42.625,40.769231,57.375,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71052,2,13,100.0,94.567308,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71052,2,13,32.375,31.173077,67.625,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71053,2,13,41.875,30.942308,58.125,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71053,2,13,100.0,92.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71053,2,13,100.0,78.317308,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71054,2,13,55.25,50.951923,44.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71054,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71054,2,13,100.0,84.115385,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71055,2,13,91.25,84.903846,8.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71055,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71055,2,13,100.0,97.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71056,2,13,63.75,32.567308,36.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71056,2,13,100.0,69.230769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71056,2,13,51.25,17.836538,48.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71057,2,13,63.75,37.471154,36.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71057,2,13,100.0,92.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71057,2,13,43.75,19.75,56.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71058,2,13,59.5,36.115385,40.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71058,2,13,100.0,69.230769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71058,2,13,28.75,10.903846,71.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71059,2,13,70.625,53.326923,29.375,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71059,2,13,100.0,94.596154,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71059,2,13,100.0,89.192308,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71060,2,13,91.25,72.711538,8.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71060,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71060,2,13,100.0,96.278846,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71061,2,13,42.5,22.653846,57.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71061,2,13,100.0,69.230769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71061,2,13,42.5,19.826923,57.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71062,2,13,63.75,32.567308,36.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71062,2,13,100.0,69.230769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71062,2,13,100.0,77.692308,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71063,2,13,47.375,41.490385,52.625,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71063,2,13,100.0,94.086538,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71063,2,13,47.0,30.163462,53.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71064,2,13,56.25,56.25,43.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71064,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71064,2,13,100.0,83.173077,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71065,2,13,59.5,44.807692,40.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71065,2,13,100.0,93.923077,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71065,2,13,35.0,30.076923,65.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71066,2,13,31.0,26.519231,69.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71066,2,13,100.0,94.096154,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71066,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71067,2,13,43.25,36.471154,56.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71067,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71067,2,13,46.25,30.096154,53.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71068,2,13,56.25,34.971154,43.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71068,2,13,100.0,92.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71068,2,13,51.25,17.836538,48.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71069,2,13,47.375,25.211538,52.625,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71069,2,13,100.0,69.230769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71069,2,13,40.75,21.355769,59.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71070,2,13,51.25,19.509615,48.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71070,2,13,100.0,76.923077,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71070,2,13,47.0,44.153846,53.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71071,2,13,63.75,32.567308,36.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71071,2,13,100.0,69.230769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71071,2,13,51.25,20.557692,48.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71072,2,13,40.5,39.932692,59.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71072,2,13,100.0,94.855769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71072,2,13,61.75,39.163462,38.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71073,2,13,100.0,71.115385,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71073,2,13,100.0,94.192308,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71073,2,13,28.75,28.75,71.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71074,2,13,100.0,66.298077,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71074,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71074,2,13,100.0,90.576923,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71075,2,13,56.25,30.682692,43.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71075,2,13,100.0,69.230769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71075,2,13,100.0,77.692308,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71076,2,13,100.0,74.730769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71076,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71076,2,13,100.0,67.423077,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71077,2,13,14.125,12.730769,85.875,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71077,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71077,2,13,44.75,34.211538,55.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71078,2,13,33.75,24.432692,66.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71078,2,13,100.0,92.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71078,2,13,100.0,76.576923,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71079,2,13,40.625,26.413462,59.375,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71079,2,13,100.0,93.75,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71079,2,13,32.5,27.692308,67.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71080,2,13,40.75,37.826923,59.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71080,2,13,100.0,100.0,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71080,2,13,35.0,33.576923,65.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71081,2,13,71.375,38.615385,28.625,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71081,2,13,100.0,92.307692,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71081,2,13,100.0,48.019231,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71082,2,13,28.75,16.461538,71.25,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71082,2,13,100.0,69.230769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71082,2,13,100.0,84.653846,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71083,2,13,100.0,54.326923,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71083,2,13,100.0,94.951923,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71083,2,13,45.0,40.096154,55.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71084,2,13,59.5,29.442308,40.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71084,2,13,100.0,93.846154,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71084,2,13,21.25,20.096154,78.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71085,2,13,43.25,23.846154,56.75,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71085,2,13,100.0,92.980769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71085,2,13,100.0,92.980769,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71086,2,13,55.5,47.653846,44.5,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71086,2,13,100.0,93.846154,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,multitask_gp_icm,71086,2,13,52.125,29.25,47.875,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,target_gp_ucb,71087,2,13,25.0,17.307692,75.0,0,2048,256,materials_dielectric_to_expt_gap,heldout
real_matbench_dielectric,real_matbench_expt_gap,rgpe,71087,2,13,100.0,76.923077,0.0,1,2048,256,materials_dielectric_to_expt_gap,heldout
